SITE_ID,CUST_ID,ORDER_ID,ORDER_LINE_NO,ORDER_DEL_NO,DEMAND_KEY,DEMAND_TYPE,SUPPLY_KEY,SUPPLY_TYPE,BASE_ID,LOT_ID,SPLIT_ID,PART_ID,WANT_DATE,FINISH_DATE,ORDER_QTY,SHIPPED_QTY,DESIRED_QTY,RECEIVED_QTY,ALLOCATED_QTY
MTM2,CID-00331-01,CO-100013-21,12,36,CD~CO-100013-21~*~*~12~36,CD,NULL," "," "," "," ","13272-7037      ",2028-01-20 00:00:00.000,2026-05-29 00:00:00.000,1140.00000000,0.00000000,0.00000000,0.00000000,1140.00000000
MTM2,CID-00331-01,CO-100013-21,13,48,CD~CO-100013-21~*~*~13~48,CD,NULL," "," "," "," ","14093-1268      ",2028-01-20 00:00:00.000,2026-05-29 00:00:00.000,6020.00000000,0.00000000,0.00000000,0.00000000,6020.00000000
MTM2,CID-00331-01,CO-100013-21,14,65,CD~CO-100013-21~*~*~14~65,CD,NULL," "," "," "," ","27012-0857D      ",2028-01-20 00:00:00.000,2026-05-29 00:00:00.000,800.00000000,0.00000000,0.00000000,0.00000000,800.00000000
MTM2,CID-00331-01,CO-100013-21,15,56,CD~CO-100013-21~*~*~15~56,CD,NULL," "," "," "," ","27012-0917      ",2028-01-20 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00331-01,CO-100013-21,16,73,CD~CO-100013-21~*~*~16~73,CD,NULL," "," "," "," ","27012-0922      ",2028-01-20 00:00:00.000,2026-05-29 00:00:00.000,585.00000000,0.00000000,0.00000000,0.00000000,585.00000000
MTM2,CID-00331-01,CO-100013-21,17,34,CD~CO-100013-21~*~*~17~34,CD,NULL," "," "," "," ","49103-0016      ",2028-01-20 00:00:00.000,2026-05-29 00:00:00.000,8500.00000000,0.00000000,0.00000000,0.00000000,8500.00000000
MTM2,CID-00660-03,CO-100001,1,50,CD~CO-100001~*~*~1~50,CD,NULL," "," "," "," ",64503,2028-01-17 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,72,CD~CO-100001~*~*~4~72,CD,NULL," "," "," "," ",1224196,2028-01-17 00:00:00.000,2026-05-29 00:00:00.000,420.00000000,0.00000000,0.00000000,0.00000000,420.00000000
MTM2,CID-00331-01,CO-100013-21,2,76,CD~CO-100013-21~*~*~2~76,CD,NULL," "," "," "," ","11057-7822      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,22000.00000000,0.00000000,0.00000000,0.00000000,22000.00000000
MTM2,CID-00331-01,CO-100013-21,3,65,CD~CO-100013-21~*~*~3~65,CD,NULL," "," "," "," ","11057-7975      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,280.00000000,0.00000000,0.00000000,0.00000000,280.00000000
MTM2,CID-00331-01,CO-100013-21,4,53,CD~CO-100013-21~*~*~4~53,CD,NULL," "," "," "," ","11058-4138      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,520.00000000,0.00000000,0.00000000,0.00000000,520.00000000
MTM2,CID-00331-01,CO-100013-21,5,66,CD~CO-100013-21~*~*~5~66,CD,NULL," "," "," "," ","11058-7355      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,504.00000000,0.00000000,0.00000000,0.00000000,504.00000000
MTM2,CID-00331-01,CO-100013-21,6,49,CD~CO-100013-21~*~*~6~49,CD,NULL," "," "," "," ","11058-7782      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,7,65,CD~CO-100013-21~*~*~7~65,CD,NULL," "," "," "," ","13042-0804      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,10,37,CD~CO-100013-21~*~*~10~37,CD,NULL," "," "," "," ","13272-4001      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,2160.00000000,0.00000000,0.00000000,0.00000000,2160.00000000
MTM2,CID-00331-01,CO-100013-21,13,47,CD~CO-100013-21~*~*~13~47,CD,NULL," "," "," "," ","14093-1268      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,6020.00000000,0.00000000,0.00000000,0.00000000,6020.00000000
MTM2,CID-00331-01,CO-100013-21,14,64,CD~CO-100013-21~*~*~14~64,CD,NULL," "," "," "," ","27012-0857D      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,800.00000000,0.00000000,0.00000000,0.00000000,800.00000000
MTM2,CID-00331-01,CO-100013-21,15,55,CD~CO-100013-21~*~*~15~55,CD,NULL," "," "," "," ","27012-0917      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00331-01,CO-100013-21,18,34,CD~CO-100013-21~*~*~18~34,CD,NULL," "," "," "," ","49103-0017      ",2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,8600.00000000,0.00000000,0.00000000,0.00000000,8600.00000000
MTM2,CID-00022-03,CO-100018-22,14,12,CD~CO-100018-22~*~*~14~12,CD,NULL," "," "," "," ",UC39605,2028-01-13 00:00:00.000,2026-05-29 00:00:00.000,2.00000000,0.00000000,0.00000000,0.00000000,2.00000000
MTM2,CID-00660-03,CO-100001,2,17,CD~CO-100001~*~*~2~17,CD,NULL," "," "," "," ",64508,2028-01-10 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00331-01,CO-100013-21,2,75,CD~CO-100013-21~*~*~2~75,CD,NULL," "," "," "," ","11057-7822      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,18500.00000000,0.00000000,0.00000000,0.00000000,18500.00000000
MTM2,CID-00331-01,CO-100013-21,3,64,CD~CO-100013-21~*~*~3~64,CD,NULL," "," "," "," ","11057-7975      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,280.00000000,0.00000000,0.00000000,0.00000000,280.00000000
MTM2,CID-00331-01,CO-100013-21,4,52,CD~CO-100013-21~*~*~4~52,CD,NULL," "," "," "," ","11058-4138      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,5,65,CD~CO-100013-21~*~*~5~65,CD,NULL," "," "," "," ","11058-7355      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,504.00000000,0.00000000,0.00000000,0.00000000,504.00000000
MTM2,CID-00331-01,CO-100013-21,6,48,CD~CO-100013-21~*~*~6~48,CD,NULL," "," "," "," ","11058-7782      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,7,64,CD~CO-100013-21~*~*~7~64,CD,NULL," "," "," "," ","13042-0804      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,8,24,CD~CO-100013-21~*~*~8~24,CD,NULL," "," "," "," ","13272-3994      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,18200.00000000,0.00000000,0.00000000,0.00000000,18200.00000000
MTM2,CID-00331-01,CO-100013-21,9,21,CD~CO-100013-21~*~*~9~21,CD,NULL," "," "," "," ","13272-4000      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,19040.00000000,0.00000000,0.00000000,0.00000000,19040.00000000
MTM2,CID-00331-01,CO-100013-21,14,63,CD~CO-100013-21~*~*~14~63,CD,NULL," "," "," "," ","27012-0857D      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,800.00000000,0.00000000,0.00000000,0.00000000,800.00000000
MTM2,CID-00331-01,CO-100013-21,15,54,CD~CO-100013-21~*~*~15~54,CD,NULL," "," "," "," ","27012-0917      ",2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00022-03,CO-100018-22,8,50,CD~CO-100018-22~*~*~8~50,CD,NULL," "," "," "," ",HXE186089HX1,2028-01-06 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00660-03,CO-100001,1,49,CD~CO-100001~*~*~1~49,CD,NULL," "," "," "," ",64503,2028-01-03 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,71,CD~CO-100001~*~*~4~71,CD,NULL," "," "," "," ",1224196,2028-01-03 00:00:00.000,2026-05-29 00:00:00.000,180.00000000,0.00000000,0.00000000,0.00000000,180.00000000
MTM2,CID-00331-01,CO-100013-21,2,74,CD~CO-100013-21~*~*~2~74,CD,NULL," "," "," "," ","11057-7822      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,15000.00000000,0.00000000,0.00000000,0.00000000,15000.00000000
MTM2,CID-00331-01,CO-100013-21,3,63,CD~CO-100013-21~*~*~3~63,CD,NULL," "," "," "," ","11057-7975      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,280.00000000,0.00000000,0.00000000,0.00000000,280.00000000
MTM2,CID-00331-01,CO-100013-21,4,51,CD~CO-100013-21~*~*~4~51,CD,NULL," "," "," "," ","11058-4138      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,5,64,CD~CO-100013-21~*~*~5~64,CD,NULL," "," "," "," ","11058-7355      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,504.00000000,0.00000000,0.00000000,0.00000000,504.00000000
MTM2,CID-00331-01,CO-100013-21,6,47,CD~CO-100013-21~*~*~6~47,CD,NULL," "," "," "," ","11058-7782      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,7,63,CD~CO-100013-21~*~*~7~63,CD,NULL," "," "," "," ","13042-0804      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,10,36,CD~CO-100013-21~*~*~10~36,CD,NULL," "," "," "," ","13272-4001      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,2160.00000000,0.00000000,0.00000000,0.00000000,2160.00000000
MTM2,CID-00331-01,CO-100013-21,11,15,CD~CO-100013-21~*~*~11~15,CD,NULL," "," "," "," ","13272-4013      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,1800.00000000,0.00000000,0.00000000,0.00000000,1800.00000000
MTM2,CID-00331-01,CO-100013-21,13,46,CD~CO-100013-21~*~*~13~46,CD,NULL," "," "," "," ","14093-1268      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,6020.00000000,0.00000000,0.00000000,0.00000000,6020.00000000
MTM2,CID-00331-01,CO-100013-21,14,62,CD~CO-100013-21~*~*~14~62,CD,NULL," "," "," "," ","27012-0857D      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,800.00000000,0.00000000,0.00000000,0.00000000,800.00000000
MTM2,CID-00331-01,CO-100013-21,15,53,CD~CO-100013-21~*~*~15~53,CD,NULL," "," "," "," ","27012-0917      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00331-01,CO-100013-21,17,33,CD~CO-100013-21~*~*~17~33,CD,NULL," "," "," "," ","49103-0016      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,8500.00000000,0.00000000,0.00000000,0.00000000,8500.00000000
MTM2,CID-00331-01,CO-100013-21,18,33,CD~CO-100013-21~*~*~18~33,CD,NULL," "," "," "," ","49103-0017      ",2027-12-30 00:00:00.000,2026-05-29 00:00:00.000,8600.00000000,0.00000000,0.00000000,0.00000000,8600.00000000
MTM2,CID-00022-03,CO-100018-22,9,35,CD~CO-100018-22~*~*~9~35,CD,NULL," "," "," "," ",M88984MX1,2027-12-28 00:00:00.000,2026-05-29 00:00:00.000,200.00000000,0.00000000,0.00000000,0.00000000,200.00000000
MTM2,CID-00347-01,CO-087118,1,365,CD~CO-087118~*~*~1~365,CD,NULL," "," "," "," ",1112.301.060,2027-12-27 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00022-03,CO-100018-22,17,6,CD~CO-100018-22~*~*~17~6,CD,NULL," "," "," "," ",VGA12058,2027-12-24 00:00:00.000,2026-05-29 00:00:00.000,25.00000000,0.00000000,0.00000000,0.00000000,25.00000000
MTM2,CID-00022-03,CO-100018-22,8,49,CD~CO-100018-22~*~*~8~49,CD,NULL," "," "," "," ",HXE186089HX1,2027-12-23 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00022-03,CO-100018-22,13,123,CD~CO-100018-22~*~*~13~123,CD,NULL," "," "," "," ",TA32318,2027-12-21 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00347-01,CO-087118,1,364,CD~CO-087118~*~*~1~364,CD,NULL," "," "," "," ",1112.301.060,2027-12-20 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,1,48,CD~CO-100001~*~*~1~48,CD,NULL," "," "," "," ",64503,2027-12-20 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,70,CD~CO-100001~*~*~4~70,CD,NULL," "," "," "," ",1224196,2027-12-20 00:00:00.000,2026-05-29 00:00:00.000,120.00000000,0.00000000,0.00000000,0.00000000,120.00000000
MTM2,CID-00331-01,CO-100013-21,2,73,CD~CO-100013-21~*~*~2~73,CD,NULL," "," "," "," ","11057-7822      ",2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,15000.00000000,0.00000000,0.00000000,0.00000000,15000.00000000
MTM2,CID-00331-01,CO-100013-21,3,62,CD~CO-100013-21~*~*~3~62,CD,NULL," "," "," "," ","11057-7975      ",2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,280.00000000,0.00000000,0.00000000,0.00000000,280.00000000
MTM2,CID-00331-01,CO-100013-21,4,50,CD~CO-100013-21~*~*~4~50,CD,NULL," "," "," "," ","11058-4138      ",2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,480.00000000,0.00000000,0.00000000,0.00000000,480.00000000
MTM2,CID-00331-01,CO-100013-21,5,63,CD~CO-100013-21~*~*~5~63,CD,NULL," "," "," "," ","11058-7355      ",2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,480.00000000,0.00000000,0.00000000,0.00000000,480.00000000
MTM2,CID-00331-01,CO-100013-21,6,46,CD~CO-100013-21~*~*~6~46,CD,NULL," "," "," "," ","11058-7782      ",2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,7,62,CD~CO-100013-21~*~*~7~62,CD,NULL," "," "," "," ","13042-0804      ",2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,14,61,CD~CO-100013-21~*~*~14~61,CD,NULL," "," "," "," ","27012-0857D      ",2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,800.00000000,0.00000000,0.00000000,0.00000000,800.00000000
MTM2,CID-00331-01,CO-100013-21,15,52,CD~CO-100013-21~*~*~15~52,CD,NULL," "," "," "," ","27012-0917      ",2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00022-03,CO-100018-22,8,48,CD~CO-100018-22~*~*~8~48,CD,NULL," "," "," "," ",HXE186089HX1,2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00022-03,CO-100018-22,12,123,CD~CO-100018-22~*~*~12~123,CD,NULL," "," "," "," ",TA32317,2027-12-16 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,3,63,CD~CO-100018-22~*~*~3~63,CD,NULL," "," "," "," ",AKK54380,2027-12-14 00:00:00.000,2026-05-29 00:00:00.000,10.00000000,0.00000000,0.00000000,0.00000000,10.00000000
MTM2,CID-00660-03,CO-100001,4,69,CD~CO-100001~*~*~4~69,CD,NULL," "," "," "," ",1224196,2027-12-13 00:00:00.000,2026-05-29 00:00:00.000,120.00000000,0.00000000,0.00000000,0.00000000,120.00000000
MTM2,CID-00022-03,CO-100018-22,12,122,CD~CO-100018-22~*~*~12~122,CD,NULL," "," "," "," ",TA32317,2027-12-13 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,122,CD~CO-100018-22~*~*~13~122,CD,NULL," "," "," "," ",TA32318,2027-12-13 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00331-01,CO-100013-21,2,72,CD~CO-100013-21~*~*~2~72,CD,NULL," "," "," "," ","11057-7822      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,30000.00000000,0.00000000,0.00000000,0.00000000,30000.00000000
MTM2,CID-00331-01,CO-100013-21,3,61,CD~CO-100013-21~*~*~3~61,CD,NULL," "," "," "," ","11057-7975      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,280.00000000,0.00000000,0.00000000,0.00000000,280.00000000
MTM2,CID-00331-01,CO-100013-21,4,49,CD~CO-100013-21~*~*~4~49,CD,NULL," "," "," "," ","11058-4138      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,460.00000000,0.00000000,0.00000000,0.00000000,460.00000000
MTM2,CID-00331-01,CO-100013-21,5,62,CD~CO-100013-21~*~*~5~62,CD,NULL," "," "," "," ","11058-7355      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,468.00000000,0.00000000,0.00000000,0.00000000,468.00000000
MTM2,CID-00331-01,CO-100013-21,6,45,CD~CO-100013-21~*~*~6~45,CD,NULL," "," "," "," ","11058-7782      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,7,61,CD~CO-100013-21~*~*~7~61,CD,NULL," "," "," "," ","13042-0804      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,10,35,CD~CO-100013-21~*~*~10~35,CD,NULL," "," "," "," ","13272-4001      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,2160.00000000,0.00000000,0.00000000,0.00000000,2160.00000000
MTM2,CID-00331-01,CO-100013-21,13,45,CD~CO-100013-21~*~*~13~45,CD,NULL," "," "," "," ","14093-1268      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,6020.00000000,0.00000000,0.00000000,0.00000000,6020.00000000
MTM2,CID-00331-01,CO-100013-21,14,60,CD~CO-100013-21~*~*~14~60,CD,NULL," "," "," "," ","27012-0857D      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,700.00000000,0.00000000,0.00000000,0.00000000,700.00000000
MTM2,CID-00331-01,CO-100013-21,15,51,CD~CO-100013-21~*~*~15~51,CD,NULL," "," "," "," ","27012-0917      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00331-01,CO-100013-21,17,32,CD~CO-100013-21~*~*~17~32,CD,NULL," "," "," "," ","49103-0016      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,8500.00000000,0.00000000,0.00000000,0.00000000,8500.00000000
MTM2,CID-00331-01,CO-100025-21,7,75,CD~CO-100025-21~*~*~7~75,CD,NULL," "," "," "," ","49103-0016      ",2027-12-09 00:00:00.000,2026-05-29 00:00:00.000,2902.00000000,0.00000000,0.00000000,0.00000000,2902.00000000
MTM2,CID-00022-03,CO-100018-22,13,121,CD~CO-100018-22~*~*~13~121,CD,NULL," "," "," "," ",TA32318,2027-12-07 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00347-01,CO-087118,1,363,CD~CO-087118~*~*~1~363,CD,NULL," "," "," "," ",1112.301.060,2027-12-06 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,1,47,CD~CO-100001~*~*~1~47,CD,NULL," "," "," "," ",64503,2027-12-06 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,68,CD~CO-100001~*~*~4~68,CD,NULL," "," "," "," ",1224196,2027-12-06 00:00:00.000,2026-05-29 00:00:00.000,60.00000000,0.00000000,0.00000000,0.00000000,60.00000000
MTM2,CID-00022-03,CO-100018-22,8,47,CD~CO-100018-22~*~*~8~47,CD,NULL," "," "," "," ",HXE186089HX1,2027-12-06 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00022-03,CO-100018-22,12,121,CD~CO-100018-22~*~*~12~121,CD,NULL," "," "," "," ",TA32317,2027-12-06 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,2,66,CD~CO-100018-22~*~*~2~66,CD,NULL," "," "," "," ",AKK46582,2027-12-03 00:00:00.000,2026-05-29 00:00:00.000,24.00000000,0.00000000,0.00000000,0.00000000,24.00000000
MTM2,CID-00022-03,CO-100018-22,4,61,CD~CO-100018-22~*~*~4~61,CD,NULL," "," "," "," ",AKK57447,2027-12-03 00:00:00.000,2026-05-29 00:00:00.000,30.00000000,0.00000000,0.00000000,0.00000000,30.00000000
MTM2,CID-00331-01,CO-100013-21,2,71,CD~CO-100013-21~*~*~2~71,CD,NULL," "," "," "," ","11057-7822      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,18500.00000000,0.00000000,0.00000000,0.00000000,18500.00000000
MTM2,CID-00331-01,CO-100013-21,3,60,CD~CO-100013-21~*~*~3~60,CD,NULL," "," "," "," ","11057-7975      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,280.00000000,0.00000000,0.00000000,0.00000000,280.00000000
MTM2,CID-00331-01,CO-100013-21,4,48,CD~CO-100013-21~*~*~4~48,CD,NULL," "," "," "," ","11058-4138      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,480.00000000,0.00000000,0.00000000,0.00000000,480.00000000
MTM2,CID-00331-01,CO-100013-21,5,61,CD~CO-100013-21~*~*~5~61,CD,NULL," "," "," "," ","11058-7355      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,360.00000000,0.00000000,0.00000000,0.00000000,360.00000000
MTM2,CID-00331-01,CO-100013-21,6,44,CD~CO-100013-21~*~*~6~44,CD,NULL," "," "," "," ","11058-7782      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,7,60,CD~CO-100013-21~*~*~7~60,CD,NULL," "," "," "," ","13042-0804      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,8,23,CD~CO-100013-21~*~*~8~23,CD,NULL," "," "," "," ","13272-3994      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,18200.00000000,0.00000000,0.00000000,0.00000000,18200.00000000
MTM2,CID-00331-01,CO-100013-21,9,20,CD~CO-100013-21~*~*~9~20,CD,NULL," "," "," "," ","13272-4000      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,19040.00000000,0.00000000,0.00000000,0.00000000,19040.00000000
MTM2,CID-00331-01,CO-100013-21,13,44,CD~CO-100013-21~*~*~13~44,CD,NULL," "," "," "," ","14093-1268      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,6020.00000000,0.00000000,0.00000000,0.00000000,6020.00000000
MTM2,CID-00331-01,CO-100013-21,14,59,CD~CO-100013-21~*~*~14~59,CD,NULL," "," "," "," ","27012-0857D      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,700.00000000,0.00000000,0.00000000,0.00000000,700.00000000
MTM2,CID-00331-01,CO-100013-21,15,50,CD~CO-100013-21~*~*~15~50,CD,NULL," "," "," "," ","27012-0917      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00331-01,CO-100013-21,18,32,CD~CO-100013-21~*~*~18~32,CD,NULL," "," "," "," ","49103-0017      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,8600.00000000,0.00000000,0.00000000,0.00000000,8600.00000000
MTM2,CID-00331-01,CO-100013-21,19,12,CD~CO-100013-21~*~*~19~12,CD,NULL," "," "," "," ","92026-0921      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,12600.00000000,0.00000000,0.00000000,0.00000000,12600.00000000
MTM2,CID-00331-01,CO-100025-21,1,74,CD~CO-100025-21~*~*~1~74,CD,NULL," "," "," "," ","11057-7822      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,48093.00000000,0.00000000,0.00000000,0.00000000,48093.00000000
MTM2,CID-00331-01,CO-100025-21,2,72,CD~CO-100025-21~*~*~2~72,CD,NULL," "," "," "," ","13042-0804      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,5618.00000000,0.00000000,0.00000000,0.00000000,5618.00000000
MTM2,CID-00331-01,CO-100025-21,3,74,CD~CO-100025-21~*~*~3~74,CD,NULL," "," "," "," ","13272-3993      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,8314.00000000,0.00000000,0.00000000,0.00000000,8314.00000000
MTM2,CID-00331-01,CO-100025-21,5,74,CD~CO-100025-21~*~*~5~74,CD,NULL," "," "," "," ","13272-4000      ",2027-12-02 00:00:00.000,2026-05-29 00:00:00.000,8237.00000000,0.00000000,0.00000000,0.00000000,8237.00000000
